0
5.0233e-005
0.00010046
0.00015067
0.00020087
0.00045173
0.00070234
0.0009527
0.0012028
0.0024496
0.0036901
0.0049244
0.0061526
0.012202
0.018102
0.023857
0.029472
0.040242
0.050497
0.060264
0.069569
0.078435
0.086885
0.09494
0.10262
0.10994
0.11693
0.12359
0.12994
0.13601
0.14179
0.14731
0.15258
0.15761
0.16241
0.16699
0.17136
0.17553
0.17951
0.18331
0.18694
0.1904
0.1937
0.19685
0.19986
0.20272
0.20545
0.20806
0.21054
0.21291
0.21516
0.21731
0.21935
0.22009
0.22081
0.22152
0.22222
